course_id,course_title,url,platform,subject,level,num_subscribers,num_reviews,rating,num_lectures,content_duration,instructor,language,tags,course_type,learning_path,playlist_id,skill_level_score,popularity_score,last_updated
CRS_0093,Beginner Python: CLI Tools,https://www.coursera.org/learn/beginner-python-cli-tools-757,Coursera,Python Programming,Beginner,607532,49280,4.8,31,3.3,Harrison Chase,Hindi,"beginner,decorators,refactoring,lambda,pytest,scripting,flask,pip,generators",Video,Python Mastery Path,PL_011,1,0.237,2024
CRS_0094,Python File Handling in Practice,https://neetcode.io/courses/python-file-handling-in-practice-234,Neetcode,Python Programming,Intermediate,146097,15630,4.7,14,1.2,Andrei Neagoie,English,"closures,refactoring,pytest,django,comprehensions",Interactive,Python Mastery Path,PL_011,2,0.1415,2021
CRS_0095,Complete Python Decorators Course,https://www.udacity.com/course/complete-python-decorators-course-559,Udacity,Python Programming,Beginner,677702,143021,4.7,11,1.8,Andrei Neagoie,English,"selenium,django,multithreading,sqlite,pypi,virtual env,celery",Interactive,Python Mastery Path,PL_011,1,0.2767,2021
CRS_0096,Python Security: Zero to Hero,https://www.pluralsight.com/courses/python-security-zero-to-hero-967,Pluralsight,Python Programming,Beginner,1229345,275704,4.6,40,11.7,Jose Portilla,English,"xml,argparse,multithreading,beautifulsoup,debugging,sqlite,generators,asyncio",Video,Python Mastery Path,PL_011,1,0.3773,2024
CRS_0097,Python File Handling Bootcamp,https://www.mygreatlearning.com/academy/python-file-handling-bootcamp-490,Great Learning,Python Programming,Beginner,1834760,284523,4.6,171,44.1,Raymond Hettinger,English,"pandas,functools,web scraping,selenium,fastapi,xml,multithreading,logging,multiprocessing",Video,Python Mastery Path,PL_011,1,0.4216,2024
CRS_0098,Concurrency with Python – Comprehensive,https://www.designgurus.io/course/concurrency-with-python-comprehensive-420,DesignGurus,Python Programming,Intermediate,212024,25045,4.7,125,19.6,Patrick Loeber,English,"comprehensions,click,typing,context managers,automation,argparse,requests,generators",Video,Python Mastery Path,PL_011,2,0.1531,2022
CRS_0099,Python Data Structures in Practice,https://frontendmasters.com/courses/python-data-structures-in-practice-161/,FrontendMasters,Python Programming,Intermediate,236815,55760,4.6,297,7,Nicholas Renotte,English,"matplotlib,pypi,lambda,click,multiprocessing,csv,closures,mocking,xml",Article,Python Mastery Path,PL_011,2,0.1394,2021
CRS_0100,Python Scientific Computing Masterclass,https://www.simplilearn.com/courses/python-scientific-computing-masterclass-329,Simplilearn,Python Programming,Beginner,1110940,68496,4.4,132,25.5,David Malan,English,"closures,publishing,matplotlib,context managers,multiprocessing",Video,Python Mastery Path,PL_011,1,0.1234,2024
CRS_0101,Python Generators Bootcamp,https://cognitiveclass.ai/courses/python-generators-bootcamp-670,IBM Skills,Python Programming,Advanced,110040,23499,4.6,17,7.3,Luciano Ramalho,English,"fastapi,click,packaging,logging,dataclasses",Interactive,Python Mastery Path,PL_011,3,0.1056,2021
CRS_0102,Hands-On Python OOP,https://www.simplilearn.com/courses/hands-on-python-oop-748,Simplilearn,Python Programming,Advanced,74393,17826,4.5,130,13.2,Patrick Loeber,English,"asyncio,design patterns,pandas,pip,regex",Video,Python Mastery Path,PL_011,3,0.0589,2025
CRS_0103,Python for Regex,https://scrimba.com/learn/python-for-regex-186,Scrimba,Python Programming,Beginner,517243,30650,4.8,44,8.9,Python Engineer,English,"automation,file handling,solid principles,celery,decorators",Project-based,Python Mastery Path,PL_011,1,0.2164,2022
CRS_0104,Python Concurrency Masterclass,https://www.deeplearning.ai/short-courses/python-concurrency-masterclass-216/,DeepLearning.AI,Python Programming,Intermediate,163914,38600,4.7,252,24.1,sentdex,English,"xml,multiprocessing,functools,argparse,mocking,django,beautifulsoup",Video,Python Mastery Path,PL_011,2,0.1611,2024
CRS_0105,All Levels Python: Generators,https://www.udemy.com/course/all-levels-python-generators-885/,Udemy,Python Programming,All Levels,440073,85716,4.8,99,10.8,David Malan,Hindi,"solid principles,typing,functools,comprehensions,multiprocessing,python",Video,Python Mastery Path,PL_011,2,0.256,2025
CRS_0106,Python Type Hints: Zero to Hero,https://www.geeksforgeeks.org/courses/python-type-hints-zero-to-hero-925,GeeksforGeeks,Python Programming,Beginner,798690,135638,4.8,26,4.6,Al Sweigart,English,"generators,json,design patterns,oop,xml,beginner,web scraping",Video,Python Mastery Path,PL_011,1,0.3182,2022
CRS_0107,Python Regex in Practice,https://www.udacity.com/course/python-regex-in-practice-514,Udacity,Python Programming,Intermediate,137337,11912,4.7,151,17.4,Real Python,English,"comprehensions,file handling,unit testing,celery,web scraping",Video,Python Mastery Path,PL_011,2,0.138,2024
CRS_0108,Python Type Hints – Advanced Guide,https://www.simplilearn.com/courses/python-type-hints-advanced-guide-863,Simplilearn,Python Programming,Beginner,161952,26248,4.8,84,23,Fred Baptiste,English,"virtual env,lambda,clean code,file handling,generators,selenium,pydantic",Video,Python Mastery Path,PL_011,1,0.191,2022
CRS_0109,Modern Python Databases,https://www.datacamp.com/courses/modern-python-databases-934,DataCamp,Python Programming,Advanced,61144,5484,4.7,64,15.8,Krish Naik,English,"pytest,multithreading,automation,typing,packages,modules",Bootcamp,Python Mastery Path,PL_011,3,0.1281,2023
CRS_0110,Professional Python Performance Optimization,https://www.educative.io/courses/professional-python-performance-optimization-878,Educative,Python Programming,Beginner,323071,65648,4.6,186,32.6,Ardit Sulce,English,"sqlite,argparse,flask,sqlalchemy,pydantic,celery,comprehensions,unit testing,clean code",Video,Python Mastery Path,PL_011,1,0.1526,2023
CRS_0111,Python for Data Structures,https://www.kaggle.com/learn/python-for-data-structures-619,Kaggle,Python Programming,Intermediate,181755,41864,4.7,7,2.8,sentdex,English,"itertools,web scraping,sqlite,oop,decorators",Interactive,Python Mastery Path,PL_011,2,0.1648,2024
CRS_0112,Python Design Patterns in Practice,https://explore.skillbuilder.aws/learn/course/python-design-patterns-in-practice-493,AWS Training,Python Programming,Intermediate,684317,133855,4.7,45,6.2,Corey Schafer,English,"django,matplotlib,refactoring,design patterns,oop,sqlite,flask,sqlalchemy",Interactive,Python Mastery Path,PL_011,2,0.2697,2024
CRS_0113,Advanced Python: Concurrency,https://course.fast.ai/advanced-python-concurrency-276,Fast.ai,Python Programming,Advanced,12404,2270,4.8,132,13.4,Telusko,English,"pytest,debugging,sqlite,pandas,celery",Video,Python Mastery Path,PL_011,3,0.1625,2023
CRS_0114,Hands-On Python APIs,https://www.educative.io/courses/hands-on-python-apis-762,Educative,Python Programming,Intermediate,27713,5776,4.8,36,4.9,CodeWithHarry,English,"generators,lambda,multithreading,matplotlib,argparse,regex,functools",Interactive,Python Mastery Path,PL_011,2,0.1663,2024
CRS_0115,Python Microservices: Zero to Hero,https://www.datacamp.com/courses/python-microservices-zero-to-hero-417,DataCamp,Python Programming,Advanced,143196,15431,4.6,25,8,Raymond Hettinger,English,"scripting,fastapi,debugging,asyncio,itertools,matplotlib,regex,sqlalchemy",Interactive,Python Mastery Path,PL_011,3,0.1012,2024
CRS_0116,Mastering Python Type Hints,https://www.edx.org/learn/mastering-python-type-hints-884,edX,Python Programming,Beginner,620650,151161,4.5,66,14.5,Mosh Hamedani,English,"packages,virtual env,scripting,automation,generators,functools,multithreading,selenium",Bootcamp,Python Mastery Path,PL_011,1,0.1997,2021
CRS_0117,Mastering Python Regex,https://www.edx.org/learn/mastering-python-regex-889,edX,Python Programming,Beginner,309271,57557,4.9,20,4.4,Mosh Hamedani,English,"unit testing,file handling,profiling,sqlite,oop,csv,context managers,argparse,packaging",Video,Python Mastery Path,PL_011,1,0.2653,2024
CRS_0118,Python for Scientific Computing,https://www.educative.io/courses/python-for-scientific-computing-928,Educative,Python Programming,Intermediate,433234,21464,4.8,253,24.3,Al Sweigart,English,"packaging,packages,context managers,argparse,flask,sqlite,web scraping,functools",Video,Python Mastery Path,PL_011,2,0.2039,2025
CRS_0119,Python Asyncio in Practice,https://www.freecodecamp.org/learn/python-asyncio-in-practice-667,freeCodeCamp,Python Programming,Beginner,664678,81655,4.7,175,27.3,Real Python,English,"debugging,publishing,pandas,multiprocessing,functools",Video,Python Mastery Path,PL_011,1,0.2265,2022
CRS_0120,Professional Python Testing,https://online.stanford.edu/courses/professional-python-testing-936,Stanford Online,Python Programming,Intermediate,312187,37942,4.8,207,29.2,Brad Traversy,Hindi,"closures,beginner,csv,decorators,json,selenium,context managers,pytest",Video,Python Mastery Path,PL_011,2,0.2097,2025
CRS_0121,Python APIs – Comprehensive Guide,https://www.classcentral.com/course/python-apis-comprehensive-guide-240,Class Central,Python Programming,Beginner,249621,28874,4.6,31,5.9,Telusko,Hindi,"functools,packaging,requests,logging,scripting",Interactive,Python Mastery Path,PL_011,1,0.1185,2025
CRS_0122,Advanced Python: Decorators,https://www.geeksforgeeks.org/courses/advanced-python-decorators-213,GeeksforGeeks,Python Programming,Advanced,12426,2620,4.8,33,1.9,Krish Naik,English,"pytest,itertools,multiprocessing,decorators,pypi,csv,pydantic",Interactive,Python Mastery Path,PL_011,3,0.1628,2025
CRS_0123,Python Web Scraping – Professional Guide,https://www.udemy.com/course/python-web-scraping-professional-guide-247/,Udemy,Python Programming,Intermediate,288127,16135,4.6,22,3.9,Fred Baptiste,English,"xml,python,celery,closures,pytest,flask,csv",Interactive,Python Mastery Path,PL_011,2,0.1107,2023
CRS_0124,Mastering Python Functional Programming,https://www.edx.org/learn/mastering-python-functional-programming-667,edX,Python Programming,Intermediate,402479,23093,4.9,271,55,Fred Baptiste,English,"regex,pypi,requests,oop,pydantic",Video,Python Mastery Path,PL_011,2,0.2433,2025
CRS_0125,Hands-On Python File Handling,https://www.datacamp.com/courses/hands-on-python-file-handling-575,DataCamp,Python Programming,Beginner,647742,48331,4.7,52,13.1,Real Python,English,"pydantic,modules,unit testing,scripting,generators,debugging,clean code,web scraping",Video,Python Mastery Path,PL_011,1,0.1987,2021
CRS_0126,Python Asyncio Masterclass,https://www.wandb.courses/courses/python-asyncio-masterclass-507,W&B,Python Programming,Advanced,75378,8978,4.7,82,13.8,Keith Galli,English,"requests,typing,oop,solid principles,sqlalchemy,packages,functools,closures,decorators",Project-based,Python Mastery Path,PL_011,3,0.1318,2024
CRS_0127,Memory Management with Python – Professional,https://www.edx.org/learn/memory-management-with-python-professional-476,edX,Python Programming,Advanced,56770,12155,4.4,180,33.3,Mosh Hamedani,English,"dataclasses,unit testing,asyncio,profiling,xml,packaging,publishing,fastapi,modules",Video,Python Mastery Path,PL_011,3,0.0132,2024
CRS_0128,Hands-On Python Web Scraping,https://www.kaggle.com/learn/hands-on-python-web-scraping-270,Kaggle,Python Programming,Beginner,160305,8310,4.6,32,6.7,Harrison Chase,English,"closures,sqlite,oop,profiling,pypi,celery,xml,dataclasses",Interactive,Python Mastery Path,PL_011,1,0.0965,2021
CRS_0129,Python Functional Programming – Project-Based Guide,https://neetcode.io/courses/python-functional-programming-project-based-guide-246,Neetcode,Python Programming,Beginner,355359,88818,4.6,22,4.5,CodeWithHarry,English,"argparse,refactoring,sqlite,oop,scripting,generators,pytest,sqlalchemy,context managers",Video,Python Mastery Path,PL_011,1,0.1732,2024
CRS_0130,Game Development with Python – Complete,https://www.linkedin.com/learning/game-development-with-python-complete-687,LinkedIn Learning,Python Programming,Intermediate,150410,20247,4.9,30,8.7,Nicholas Renotte,English,"pandas,context managers,json,comprehensions,sqlalchemy,dataclasses",Video,Python Mastery Path,PL_011,2,0.2255,2024
CRS_0131,Python OOP – Practical Guide,https://www.edx.org/learn/python-oop-practical-guide-820,edX,Python Programming,Intermediate,354852,59365,4.9,63,10.1,David Beazley,English,"pip,celery,functools,logging,beautifulsoup,packages,multiprocessing,scripting",Video,Python Mastery Path,PL_011,2,0.2695,2022
CRS_0132,Python for Testing,https://neetcode.io/courses/python-for-testing-166,Neetcode,Python Programming,All Levels,470286,70197,4.6,7,4.6,Keith Galli,English,"numpy,functools,itertools,file handling,debugging,unit testing,logging,pydantic,modules",Interactive,Python Mastery Path,PL_011,2,0.1653,2024
CRS_0133,Modern Python Generators,https://neetcode.io/courses/modern-python-generators-469,Neetcode,Python Programming,All Levels,198086,43372,4.6,157,2.2,Al Sweigart,English,"flask,context managers,web scraping,unit testing,matplotlib,scripting,celery,asyncio,generators",Article,Python Mastery Path,PL_011,2,0.127,2024
CRS_0134,Metaprogramming with Python – Professional,https://www.educative.io/courses/metaprogramming-with-python-professional-757,Educative,Python Programming,Intermediate,300183,42268,4.7,236,59.8,Raymond Hettinger,English,"sqlite,web scraping,argparse,pandas,closures",Video,Python Mastery Path,PL_011,2,0.1724,2023
CRS_0135,Ultimate Python Packaging Course,https://www.youtube.com/watch?v=ultimate-python-packaging-course-951,YouTube,Python Programming,Intermediate,630866,109938,4.8,132,14.9,Tim Buchalka,English,"pandas,automation,itertools,file handling,comprehensions",Video,Python Mastery Path,PL_011,2,0.2872,2024
CRS_0136,Hands-On Python Databases,https://www.freecodecamp.org/learn/hands-on-python-databases-228,freeCodeCamp,Python Programming,Advanced,14372,1895,4.9,71,14.3,Real Python,English,"celery,numpy,asyncio,selenium,sqlalchemy,file handling,django",Bootcamp,Python Mastery Path,PL_011,3,0.2024,2023
CRS_0137,Complete Python Functional Programming Course,https://www.mygreatlearning.com/academy/complete-python-functional-programming-course-183,Great Learning,Python Programming,Intermediate,684640,92214,4.9,59,12.9,Raymond Hettinger,English,"sqlalchemy,clean code,flask,typing,pip",Video,Python Mastery Path,PL_011,2,0.3162,2025
CRS_0138,Python Algorithms Bootcamp,https://www.mygreatlearning.com/academy/python-algorithms-bootcamp-594,Great Learning,Python Programming,Intermediate,55185,7528,4.5,10,4.4,Tech With Tim,English,"unit testing,pypi,argparse,json,itertools,web scraping",Interactive,Python Mastery Path,PL_011,2,0.0494,2022
CRS_0139,Python Automation: Zero to Hero,https://ocw.mit.edu/courses/python-automation-zero-to-hero-420/,MIT OpenCourseWare,Python Programming,Intermediate,206228,22486,4.8,72,9.7,David Malan,Hindi,"profiling,closures,json,scripting,solid principles,context managers,selenium",Video,Python Mastery Path,PL_011,2,0.1907,2022
CRS_0140,Hands-On Python Generators,https://www.deeplearning.ai/short-courses/hands-on-python-generators-493/,DeepLearning.AI,Python Programming,Beginner,769627,60180,4.7,44,12.2,Tim Buchalka,English,"csv,pytest,file handling,mocking,comprehensions,flask,profiling,unit testing,packages",Video,Python Mastery Path,PL_011,1,0.2157,2023
CRS_0141,Python for Databases,https://www.datacamp.com/courses/python-for-databases-617,DataCamp,Python Programming,Intermediate,101648,14183,4.8,189,22.8,Jose Portilla,English,"pytest,pip,django,closures,decorators,unit testing,functools,beautifulsoup",Video,Python Mastery Path,PL_011,2,0.1776,2025
CRS_0142,Python GUI Development Masterclass,https://www.deeplearning.ai/short-courses/python-gui-development-masterclass-474/,DeepLearning.AI,Python Programming,Advanced,37555,2898,4.6,10,1.8,sentdex,English,"json,decorators,flask,matplotlib,packages",Interactive,Python Mastery Path,PL_011,3,0.0846,2024
CRS_0143,Modern Python Design Patterns,https://www.deeplearning.ai/short-courses/modern-python-design-patterns-796/,DeepLearning.AI,Python Programming,Intermediate,114333,15636,4.7,75,12.2,David Beazley,English,"multiprocessing,scripting,multithreading,json,context managers,refactoring,lambda,matplotlib,unit testing",Video,Python Mastery Path,PL_011,2,0.1396,2023
CRS_0144,Learn Python Scientific Computing from Scratch,https://www.udemy.com/course/learn-python-scientific-computing-from-scratch-923/,Udemy,Python Programming,Intermediate,840000,40534,4.7,76,16.7,Angela Yu,English,"pandas,web scraping,automation,fastapi,selenium,scripting,comprehensions,celery",Video,Python Mastery Path,PL_011,2,0.2042,2024
